Date,CO2Flux,CO2,H2O,Temperature, Pressure,WindSpeed,HorizontalWindDirection,RotationToZeroWTheta,RotationToZeroVPhi,SensibleHeatFlux,LatentHeatFlux,FrictionVelocity
0.5957446809,-0.07497954,14.8810215,731.4197,22.001274,95.87353,12.469192,179.90887,1.4357243,0.09278749,27.924631,21.33478,0.6879625
0.8510638298,0.0912818,14.72255,718.7721,24.205553,95.664795,10.346379,180.20442,1.4321761,0.2046304,-12.097387,20.596817,0.619486
0.3191489362,1.2393197,16.037678,346.18695,11.090302,96.639496,11.32371,5.423645,0.24228358,174.57634,-7.20043,55.689022,0.617551
0.4468085106,0.19005883,16.171604,312.41837,10.946272,96.993996,8.730158,353.97656,0.3268586,173.97655,-28.767992,33.587494,0.49744105
0.7872340426,0.9966794,16.293869,251.94559,9.357277,97.39388,11.395069,2.6601257,0.31090453,177.33986,95.37465,120.526924,0.60985124
0.1063829787,0.36949247,16.38303,269.0135,9.770173,97.37373,4.215495,8.346588,0.15701763,171.65341,-17.070002,15.925781,0.24056002
0.1489361702,0.4791514,16.418667,256.22208,9.352127,97.30186,5.4096975,11.736084,0.19382681,168.2639,-29.397884,18.15749,0.31511718
0.170212766,0.37412688,16.438005,256.62775,9.138413,97.2849,4.50122,6.3129272,0.3626172,173.68703,-22.69876,10.208305,0.24948698
0.2127659574,-0.7525104,16.479282,258.02942,8.931064,97.284615,3.4523587,0.7728882,0.37009466,179.22711,-18.880548,0.010854251,0.16770749
0.4468085106,0.22387925,16.701115,247.2294,7.805237,97.2053,1.5295836,331.69775,0.657302,151.69775,-6.3010488,0.34813586,0.06999112
0.4893617021,0.16088808,16.77857,243.5369,7.2897644,97.20908,2.1092632,333.14484,0.5654456,153.14484,-11.426756,-0.21186973,0.123185694
0.5744680851,0.41158837,16.884628,251.84747,5.51893,97.21506,2.146008,321.4168,0.4817333,141.4168,6.0608525,9.565074,0.11997108
0.7021276596,-0.8563157,16.38252,217.3578,6.3033714,97.07238,1.2923563,210.01553,0.5961052,30.015533,155.39499,79.12104,0.15542829
0.8723404255,4.5927005,15.797023,217.30821,11.760711,96.607155,3.248793,145.61896,1.1981208,34.38105,208.91531,63.29067,0.2815098
0.0638297872,0.71709955,16.202948,274.14722,11.699835,96.481285,2.4374611,105.474976,0.13847654,74.52501,-11.333625,6.5092316,0.08015847
0.085106383,-0.36313415,16.247349,271.9365,11.211409,96.49652,2.2852569,100.80011,0.14537008,79.19989,-15.239812,0.6110299,0.02980063
0.1063829787,-1.1609428,16.236332,280.43744,10.900666,96.4934,3.033321,115.51605,0.43566227,64.483955,-19.056875,1.1404166,0.13861518
0.2340425532,-0.47773474,16.368088,282.58154,10.020654,96.49541,2.7196736,88.83066,0.3121607,91.16934,-18.014519,0.09406179,0.12016122
0.4042553191,0.19717875,16.48011,263.05502,9.904986,96.483795,3.4225943,99.70383,0.07132631,80.29616,-33.546726,8.00532,0.19268131
0.6382978723,1.8175794,16.222546,287.5215,10.097801,96.9306,4.6432414,338.20032,0.15949051,158.2003,80.77204,53.171227,0.34265813
0.7234042553,0.88190997,15.836755,291.52664,13.821726,96.9962,7.2396884,347.4038,0.4196481,167.4038,247.16264,141.73265,0.4809407
0.8510638298,0.32311755,16.027468,345.32657,12.233262,97.20989,8.446776,355.3017,0.12511463,175.3017,188.83482,85.21703,0.5589082
0.9787234043,0.58372724,16.071362,314.82214,11.771409,97.2806,8.008335,2.122696,0.24066293,177.8773,39.75515,32.832497,0.42430544
0.1489361702,0.1746591,16.529081,298.69882,9.714384,97.71168,2.2728214,26.082916,1.3734472,153.91708,-12.788067,-0.2908759,0.15537761
0.4042553191,0.32197544,16.599379,255.74158,8.807683,97.778305,4.0225244,23.975037,1.8506563,156.02495,-2.9868612,14.290429,0.25633243
0.4255319149,0.14380994,16.601486,246.35396,8.6795025,97.78076,4.231035,30.759735,2.3694313,149.24025,-3.0039349,7.6156335,0.30973786
0.4680851064,0.4836266,16.620302,240.44974,8.636324,97.8226,4.0404463,25.141525,1.878575,154.85846,-0.83531606,17.52299,0.28070074
0.5531914894,0.16737506,16.644152,218.22856,8.307442,97.90709,4.506141,15.076172,0.4685551,164.92381,2.8711572,14.430489,0.2515861
0.6170212766,0.28638378,16.581472,205.08528,8.224746,97.98672,5.758166,7.714508,0.515483,172.28549,61.37321,45.072735,0.35032338
0.7872340426,0.8638173,16.340279,204.28459,9.12946,97.788925,6.3630204,10.765503,0.5374125,169.2345,161.41959,60.813683,0.39471292
0.8510638298,2.129358,16.234266,210.72711,9.888628,97.66474,5.242043,15.948425,0.8787105,164.05156,142.35667,37.167866,0.32154733
0.8936170213,0.53200376,16.189325,206.72421,10.394496,97.59682,4.9650936,19.910812,1.0206758,160.08917,124.84398,46.90843,0.307558
0.914893617,0.5812961,16.161842,199.77856,10.43022,97.588974,4.9655876,26.850082,1.1621387,153.14992,169.78754,56.718098,0.38765228
1,0.45063046,16.141191,202.71188,11.440743,97.5232,3.75771,34.288803,1.9863309,145.71118,6.706445,16.909657,0.32230917
0.2340425532,-0.1602946,16.849176,207.20538,9.739477,97.6904,0.96511275,256.3114,0.6019848,76.31139,1.4262166,-0.62147605,0.0015866945
0.2553191489,0.016072307,17.371693,247.43536,8.782392,97.6895,1.3836426,296.2032,0.4247462,116.2032,-2.905576,-1.0274595,0.03890592
0.2765957447,0.13185015,17.303846,247.3165,8.615239,97.698044,1.4581605,292.0906,0.2093569,112.09061,-1.1066592,0.15730476,0.026123986
0.3617021277,0.35268694,17.91915,248.95547,7.911858,97.59055,1.702519,286.18237,0.24228358,106.18239,-4.053866,0.7419955,0.05629679
0.3829787234,-0.30672628,17.958614,250.19241,7.776831,97.569046,1.8881403,291.07446,0.14127432,111.07447,-3.2030263,0.19641314,0.08406511
0.4468085106,0.12932572,17.7855,242.38612,7.601162,97.591705,2.6173995,291.99182,0.111905925,111.99183,-5.8019166,1.1522737,0.099265136
0.4680851064,0.037503097,17.75398,241.27565,7.5105543,97.59315,2.8985248,292.41113,0.13122134,112.41113,-5.355891,0.3050182,0.10445537
0.4893617021,-0.25316536,17.679642,242.75807,7.383257,97.5945,2.9998736,295.52963,0.019782357,115.52964,-7.5259404,0.4759509,0.1422004
0.5106382979,-0.026184183,17.640028,242.31584,7.2736826,97.59462,3.126414,297.53976,0.13988242,117.53977,-6.0517507,0.26585582,0.11707357
0.5319148936,0.8021069,17.594147,239.81203,7.2228856,97.59679,3.117134,310.84113,0.10279216,130.84113,-11.374005,2.5802646,0.15847245
0.6382978723,0.99341375,16.577911,276.22403,7.7144365,97.721085,11.182346,354.6408,0,174.64082,97.6206,61.164364,0.632705
0.8085106383,1.5680213,16.441067,235.05084,7.4437985,97.80411,9.1450815,341.69342,0.29607552,161.6934,381.97708,125.04247,0.71965307
1,0.14451683,16.549665,178.53093,7.301827,97.80067,7.7094426,349.42856,0.33919725,169.42853,18.166435,40.67922,0.48646954
0.170212766,-0.1786193,16.835918,198.82686,6.317007,97.9436,2.7739317,343.5177,0.25022942,163.51767,-15.347781,3.3287659,0.16770841
0.2978723404,0.021115776,16.961258,202.53235,4.842139,97.85964,1.5081611,349.41214,0.4685551,169.41214,-2.3508165,0.14471686,0.043309852
0.5957446809,0.88578796,17.012392,204.56117,4.4017906,97.60137,2.560555,182.59645,1.7179431,2.5964634,52.896713,33.53334,0.18294698
0.7872340426,-0.7920547,16.26052,182.0975,8.338534,97.29793,5.3623986,194.06874,1.7405771,14.068748,232.52708,103.08064,0.31640592
0.8085106383,-0.44356245,16.162285,184.53049,8.7646265,97.24981,5.7180476,199.85869,1.4002569,19.858679,181.76283,94.91943,0.33811858
0.9787234043,-0.79016066,15.848077,226.77415,12.552511,97.05438,5.8677716,193.08395,1.544845,13.083972,1.371669,46.337948,0.29697606
0.1276595745,0.15577164,16.435493,238.87659,10.324735,97.21193,3.6286392,164.76962,1.0260298,15.230373,-25.672497,8.64445,0.17710759
0.1914893617,-0.40438282,16.546993,250.44421,10.037273,97.28535,1.1671087,210.17297,1.0919955,30.17298,-5.740447,-0.44546548,0.049391367
0.2127659574,-0.2784918,16.635134,248.8909,9.727647,97.30434,2.4204698,163.20377,0.66056854,16.79621,-1.6008463,-0.34215796,0.048397258
0.2978723404,-0.009613012,16.649708,251.97745,9.917209,97.381165,2.7039769,187.98914,1.0430532,7.9891357,-5.6968794,1.5588182,0.070707835
0.5319148936,-0.5463,17.075775,268.9163,8.991588,97.58003,1.3278164,47.018295,0.8959119,132.9817,-0.793259,-0.78880924,0.032936532
0.5531914894,0.023138562,17.046524,265.31888,8.030072,97.58687,1.8263047,104.57892,0.38512212,75.42108,-11.764266,2.3620856,0.07749875
0.2127659574,-0.13709097,16.772623,312.95456,13.462738,97.88371,0.9812336,303.4739,0.18662646,123.4739,-0.024181355,-0.12923394,0.011455814
0.4893617021,-0.22456671,16.906828,307.23123,9.42205,98.2836,2.8551764,15.155731,0.62557614,164.84427,-10.539284,-1.0758251,0.09678291
0.5319148936,0.41666943,16.846592,303.33514,9.016239,98.36135,3.088767,12.8333435,0.38359484,167.16664,-12.119593,-2.8755174,0.13261367
0.6595744681,1.0046836,16.28064,311.26993,11.303147,98.4626,4.214501,37.9411,0.55531937,142.0589,178.65747,67.71333,0.35086074
0.6808510638,2.1108985,16.21449,310.07562,12.091366,98.49731,3.504842,45.495758,0.65581185,134.50424,177.46895,42.030636,0.27657935
0.8936170213,2.8919759,15.77142,270.74734,17.151735,98.2075,2.8546114,51.072083,0.9624591,128.92792,155.70901,38.565113,0.13010682
0.1914893617,-0.9117576,16.434057,277.1948,11.881413,98.1216,2.9533362,106.689514,0.26614463,73.31047,-31.721409,1.5870067,0.14724775
0.5531914894,0.41698682,17.548687,283.8131,8.53819,97.915535,2.176047,139.46686,0.64830965,40.533134,-10.952121,0.45320192,0.095687404
1,-1.2255032,15.094873,450.70828,23.223923,96.9009,5.420177,196.36983,1.4845093,16.36984,-31.494211,5.786998,0.23767315
0.1276595745,-1.5045017,15.718329,445.96054,18.31819,96.8838,3.56635,214.21931,1.8271363,34.21931,-72.023285,-2.0582929,0.3072807
0.1914893617,0.668845,16.099035,440.5906,16.225603,96.87834,3.0209289,218.53003,1.9515414,38.530018,-51.74095,7.565599,0.25623685
0.6382978723,-3.4769998,15.33942,392.42514,18.988747,96.71004,7.8552666,213.17072,1.5213581,33.17071,98.58987,113.03619,0.65308917
0.6595744681,-2.355316,15.248227,398.08554,20.165546,96.70979,7.7993593,218.72589,1.5800401,38.725883,122.366875,126.27201,0.6844301
0.6808510638,1.1396616,15.19018,398.68076,21.260649,96.712395,7.1020045,233.18115,1.6816771,53.181145,99.88871,54.716053,0.4523023
0.7446808511,-1.2235885,14.940462,394.8607,24.137632,96.615074,7.625629,218.22385,1.5953242,38.223846,175.8684,172.38298,0.61968106
0,-1.4632176,14.931525,425.7783,24.343798,96.20532,4.4747286,183.39969,1.0851645,3.399727,-34.221165,7.3283253,0.18012863
0.2765957447,-1.3514102,16.460888,418.96515,16.97406,96.26928,2.5911934,70.16275,0.77883816,109.83724,-12.722023,-0.49986312,0.118125655
0.6170212766,2.4888573,15.683642,447.96268,16.258907,96.20534,3.2980297,77.856384,0.027976478,102.14362,95.30883,32.860336,0.266881
0.6808510638,0.055589557,15.408868,469.7896,19.36946,96.15922,3.677173,45.23723,0.64800775,134.76277,203.39253,59.834904,0.27684936
0.914893617,0.81219923,15.207724,465.41357,22.317987,95.97584,4.7200675,42.597412,0.5941324,137.40259,124.67975,51.183132,0.33049294
1,-0.40101686,15.293085,489.73547,21.816874,95.99987,3.0493224,45.661118,0.41777882,134.33887,-9.038054,2.6385887,0.20015502
0.0425531915,1.0348488,15.707085,492.33853,19.213667,96.14841,2.8805566,18.551636,0.33161318,161.44836,-28.311295,0.6570511,0.1266014
0.3617021277,0.47570238,16.15242,416.1264,12.593524,96.09437,2.2931433,109.66934,0.081564754,70.33065,-5.217697,-0.11319626,0.096291974
0.3829787234,0.41643724,16.29546,414.14322,12.33935,96.08654,1.2591608,153.17178,0.4861808,26.828207,-5.38081,-0.45330477,0.058114327
0.7234042553,1.0129482,15.190559,493.77676,18.65749,95.883194,3.9586318,140.49231,1.0755649,39.507698,294.2751,70.66691,0.3528996
0.7446808511,0.03962478,15.13356,490.4795,19.942396,95.82985,4.1181087,124.73282,1.1508018,55.26718,237.65118,73.39288,0.32966393
0.914893617,0.18873346,14.812485,370.90222,24.36584,95.344505,5.8147893,132.4805,0.9253508,47.519512,162.81946,85.60206,0.43139943
0.1489361702,0.5617405,15.578769,541.7996,16.960531,95.7247,2.364217,111.835144,0.3077416,68.164856,-16.460827,2.4894168,0.115884915
0.3617021277,0.921775,15.800621,529.25195,15.175031,96.096344,8.255318,357.88782,0.0989118,177.88785,-22.00613,22.637203,0.42497215
0.5957446809,-0.7391633,16.041672,407.85526,11.647044,96.875145,8.458651,349.5998,0.46012712,169.59981,23.920855,55.71149,0.52256763
0.7659574468,-0.16565418,15.942172,385.77478,12.212206,97.10727,6.5409174,353.16635,0.111905925,173.16637,178.53813,96.65596,0.4167942
0.0212765957,-0.22761488,15.981694,354.9619,13.795464,97.163956,1.809731,52.421143,0.8018633,127.57885,-10.462402,0.22200838,0.08663099
0.1276595745,0.073779546,16.70547,354.95865,11.376775,97.3832,1.7961476,47.5029,0.6711478,132.49709,-7.3954024,-0.5219902,0.06316306
0.2553191489,-0.8285964,16.527668,345.90182,10.571191,97.30904,2.758145,88.24011,0,91.75987,-21.099997,0.29884732,0.16615991
0.4042553191,0.12584966,16.425735,342.54642,10.262309,97.49375,4.109808,70.21741,0.95858836,109.78259,-8.560912,5.745863,0.2617726
0.4893617021,0.33981115,16.42648,338.1657,10.15988,97.566185,5.3222117,90.254974,0.034264047,89.745026,-3.5290792,16.904463,0.30454585
0.5106382979,0.26139247,16.43348,338.30878,10.1278105,97.57543,4.788073,83.68793,0.081564754,96.31209,0.9097394,12.289922,0.3340073
0.5319148936,0.3607964,16.44017,336.27863,10.141106,97.609314,4.1381083,72.133026,0.5166206,107.86696,3.4169352,6.3856716,0.29471943
0.7234042553,0.7887807,16.068453,341.65335,12.695522,97.520874,7.039486,98.64322,0,81.35678,158.52768,52.93537,0.43409255
0.7659574468,0.3680704,15.920532,363.10492,13.998678,97.419495,6.815373,96.38153,0.039564714,83.618454,227.00725,62.477547,0.4416725
0.8085106383,1.6189761,15.766481,383.8046,15.670559,97.30196,6.1948824,96.71069,0.37897614,83.28929,331.45267,80.434044,0.4666179
0.0212765957,-0.5743118,15.74781,419.55075,17.549217,96.864784,4.9473047,81.79584,0.04845668,98.20417,-48.41153,5.234376,0.3336687
0.1063829787,-0.56017745,15.7787695,433.17474,17.465023,96.9992,4.360526,96.35266,0.12820435,83.64732,-23.179836,3.7251422,0.2611641
0.1276595745,-0.88067436,15.75939,416.68774,17.85034,96.99815,4.629708,106.88837,0.12972161,73.11163,-19.528202,-0.825177,0.25639102
0.1489361702,-0.3038037,15.695104,404.84198,18.207205,96.99688,5.434875,110.30487,0.2517885,69.69512,-21.906237,6.653826,0.28769064
0.1914893617,0.32394812,15.677974,447.67834,17.73447,96.90802,7.472743,110.758575,0.4196481,69.24143,-24.70092,17.649864,0.41568843
0.914893617,-0.40379065,15.805687,564.47766,15.977846,96.4096,4.7910266,40.53293,0.702487,139.46706,6.056909,4.409366,0.33526418
1,1.1422098,15.840311,580.4207,16.031351,96.49998,4.4354935,3.1755981,0.15065798,176.82437,0.489639,16.016268,0.24755834
0.4680851064,0.58024627,16.302204,467.3094,12.519483,96.7124,5.310961,339.56998,0.5532012,159.56998,-6.7519193,9.541268,0.44935974
0.4893617021,1.1446967,16.337605,466.13718,12.625458,96.78533,3.581009,354.27466,0.48898998,174.27464,-4.5521226,14.1191,0.2365139
0.7659574468,1.5188072,16.0627,350.40918,13.194474,96.62784,7.595287,12.760605,0.7908058,167.23938,31.873392,3.6339574,0.41376728
0.7872340426,-0.22755617,16.008883,466.59122,13.872718,96.80046,6.233065,347.65558,0.2811604,167.65558,42.737236,75.02415,0.40864155
0.1276595745,0.61994565,15.970136,455.69604,15.389987,96.74686,4.857249,344.74347,0.848115,164.74348,-45.655666,27.55505,0.32524672
0.2340425532,0.95412195,15.938539,424.69766,14.813184,96.824905,7.009696,348.33514,0.5035782,168.33516,-65.075325,43.91154,0.4422942
0.2978723404,0.3337043,15.9125805,372.6643,13.960389,96.90385,6.134168,354.48126,0.41918156,174.48125,-57.894047,32.534138,0.30602434
0.3404255319,-0.8490134,16.054602,368.60712,12.706695,96.934204,4.9493694,316.63083,0.15701763,136.63083,-30.827703,2.4403186,0.24691632
0.4042553191,0.78630286,16.23415,355.1542,11.956567,97,2.5963373,338.63583,1.6090044,158.63582,-64.09264,4.542345,0.0641113
0.6595744681,0.8704659,15.754416,323.84167,13.749121,97.51017,3.719715,347.32562,0.26979563,167.32564,68.82616,100.61413,0.25553927
0.6808510638,0.75355196,15.686605,321.95413,14.640888,97.51389,4.1782227,350.45062,0.081564754,170.45064,71.00914,166.5018,0.3388448
0.7234042553,0.67344654,15.5738735,333.07773,15.791907,97.558044,2.5923393,325.63937,0.84232724,145.63936,134.81805,176.43492,0.24281794
0.8936170213,-1.6445283,15.342156,324.51526,18.73889,97.392914,2.0044112,220.18172,1.3258903,40.181717,98.61414,237.7442,0.18256262
0.9361702128,-0.35086805,15.311982,330.13553,19.186363,97.38369,2.3341715,201.84055,1.3260379,21.840548,49.361794,114.25563,0.17918566
1,0.3160619,15.287572,390.11874,19.356483,97.383606,3.144511,176.60364,0.97818893,3.3963852,-14.617359,49.474506,0.13793722
0.085106383,0.6970308,15.808128,395.5435,16.351171,97.3814,4.894208,181.80351,1.0919955,1.8036354,-49.233486,33.416702,0.23725854
0.1063829787,0.790119,15.837644,393.27536,16.144972,97.38104,5.6454396,184.60475,1.149781,4.604751,-54.055923,37.984745,0.27746055
0.1914893617,0.40070355,15.902915,373.25308,15.755704,97.37758,5.910511,187.26869,1.272264,7.2686896,-57.27067,34.217415,0.27849993
0.2765957447,0.5497047,15.974195,380.45276,15.410731,97.29992,6.078931,202.83942,1.6893401,22.839407,-59.34816,34.228687,0.32882705
0.3191489362,-2.1154327,16.098562,384.9068,14.820933,97.38378,2.0194867,314.27673,0.44543374,134.27673,-4.476091,-9.64276,0.13886724
0.7021276596,0.4178897,15.1772995,444.92963,20.736198,97.291626,9.072407,204.99074,1.5967954,24.990738,83.32937,118.73131,0.5092291
0.9361702128,0.2958843,14.940438,383.69455,24.516048,96.785515,13.147081,189.18196,1.646158,9.181948,13.77261,82.424484,0.7148928
0.9574468085,-1.4552802,14.938501,377.1456,24.424139,96.76646,12.426929,192.10278,1.6853968,12.102772,-43.01733,243.0176,0.6768445
0.9787234043,-1.7411282,14.963477,365.60352,24.097467,96.751396,11.547093,190.93814,1.5853568,10.938129,-55.404682,31.377615,0.5899717
0.2553191489,0.18048513,15.428943,365.8194,19.46298,96.56189,11.345289,179.47202,1.5172364,0.527861,-102.283066,71.32444,0.6584921
0.4468085106,-1.9424288,15.765675,415.2213,16.716316,96.680084,5.355193,212.15112,1.3752981,32.151123,-70.04052,5.1307755,0.4104737
0.4893617021,-0.8356419,15.988762,425.13116,15.421258,96.72588,3.0711715,211.3174,1.7032995,31.317398,-39.23396,3.1259131,0.23111618
0.5319148936,0.9008221,16.232706,428.21402,14.354639,96.913956,4.005086,277.77704,0.63396525,97.77702,-32.11323,12.910492,0.40387154
0.5744680851,0.26547912,15.9263525,427.5151,15.641008,97.110886,6.889886,335.7409,0.44013074,155.74089,-13.896293,15.742344,0.50355417
0.829787234,-1.3002809,15.243878,356.4935,20.565321,97.41616,6.244686,343.74338,0.5496527,163.74336,202.15929,219.16534,0.43759242
0.8936170213,-0.45684016,15.212269,335.68982,21.340559,97.39344,6.632519,347.7029,0.26467013,167.7029,166.73662,201.10121,0.49464485
0,0.77205586,15.382041,375.03912,20.121267,97.498825,2.4949212,25.70427,1.5528051,154.29573,-20.331205,16.233057,0.15105946
0.0212765957,-0.08956015,15.481758,384.6147,19.572914,97.49993,2.97663,25.408401,1.3620011,154.5916,-20.6858,25.008556,0.1643069
0.3617021277,1.3012177,17.940758,385.40204,12.549945,97.7775,1.0699284,340.2109,0,160.2109,-5.9157786,0.7561672,0.050579194
0.4680851064,0.68757397,17.840988,370.34805,11.761166,97.872246,0.8115514,252.19016,1.0454892,72.19014,-3.1448667,0.13949467,0.025121873
0.5957446809,0.4311424,17.086407,428.75357,12.391762,97.99952,2.2514827,48.63513,0.18451762,131.36485,24.489618,38.951122,0.18637216
0.6382978723,2.2600985,16.254494,408.7218,14.015387,97.999664,4.395744,107.156006,0.33977363,72.843994,79.65577,67.51902,0.26147908
0.6595744681,-0.2516929,16.05396,392.3576,14.878356,98.047554,4.240981,84.205475,0.13270411,95.79452,118.46279,75.462616,0.26605162
0.7234042553,0.16056395,15.988475,367.91,16.129414,98.09695,4.2383065,65.06366,0.5158625,114.93634,210.63898,93.71439,0.31944788
0.7446808511,3.7513332,15.837826,361.77243,16.795496,98.10153,4.3057876,62.693146,0.39366472,117.30685,269.9917,82.10686,0.30306557
0.8085106383,2.9632297,15.739527,359.4661,17.391573,98.08564,3.1697087,45.04628,1.4235418,134.95372,233.83234,77.63588,0.13264847
0.8936170213,0.48802286,15.579095,350.83252,18.086979,97.999756,6.192845,13.10141,0.5987255,166.89857,187.01773,114.48378,0.3497584
1,0.9508498,15.874047,332.67447,17.1802,98.09675,4.498842,12.084915,0.3674416,167.91507,-7.214795,49.2126,0.27832222
0.0425531915,1.4302964,16.007238,337.44757,16.00026,98.21289,5.3074493,19.3965,0.5563755,160.60349,-31.79597,42.642815,0.35009664
0.085106383,0.040487237,16.121428,362.36377,15.338444,98.374954,5.1731524,18.85733,0.19179715,161.14265,-22.2726,12.356089,0.36361516
0.1276595745,0.36553478,16.154575,363.89474,14.92498,98.39321,4.6537957,24.882843,1.6447307,155.11716,-14.137044,14.613505,0.26426056
0.3191489362,1.1360501,16.44523,315.24554,11.269392,98.596664,7.336975,14.255646,0.1823844,165.74435,-13.159209,35.602875,0.45836154
0.3404255319,1.5209374,16.440533,306.8747,11.115029,98.64433,7.064797,17.503372,0.39266935,162.49663,-10.021132,42.55843,0.47662053
0.7659574468,0.54559773,16.176903,265.65005,11.0662155,98.88717,4.4851885,2.5054321,0.42104462,177.4946,363.99677,124.80145,0.33363998
0.914893617,-0.4011963,15.970184,245.72145,13.279299,98.59387,3.4719808,1.8733215,0.9084915,178.12668,154.03905,83.07564,0.25457892
0.9787234043,0.059748173,15.931516,258.8225,13.778421,98.50597,3.5232222,4.9174194,0.41306862,175.08257,59.3747,56.880573,0.25205812
0.0212765957,-0.14717288,16.067526,269.5658,13.846193,98.50167,1.6267917,47.211823,0.7287371,132.78818,-4.394689,0.03479225,0.06333111
0.3617021277,-0.6264626,16.750488,305.20316,10.272491,98.28174,4.260959,197.49251,1.4514492,17.492508,-29.354458,2.355178,0.21445088
0.4468085106,-0.73057073,16.800884,306.7592,10.498612,98.205444,4.856611,193.70746,1.5038927,13.707456,-23.849445,4.244682,0.24234767
0.4680851064,-0.5742281,16.816723,307.66727,10.383524,98.19836,4.9962792,192.22008,1.2306707,12.220058,-22.137362,3.715473,0.23482724
0.7446808511,-3.422858,15.555697,336.25287,16.977901,97.86101,11.074764,199.2597,1.683538,19.259703,215.17404,179.33066,0.62733567
0.7659574468,-2.640011,15.502695,336.1074,17.454317,97.78375,11.363689,192.08344,1.7609214,12.083455,235.054,174.56598,0.6317424
0.914893617,-2.670733,15.248629,380.28253,19.928482,97.26112,12.045943,194.16846,1.693852,14.168459,132.00682,139.44107,0.68284565
0.0638297872,0.1558916,15.561533,397.40155,18.24147,97.122665,6.559965,172.44308,1.1124123,7.556923,-64.42532,26.93666,0.3837372
0.085106383,0.018621176,15.587579,395.62292,18.139435,97.11616,7.157476,174.16711,1.1069458,5.8328457,-64.75791,29.274769,0.40014574
0.1063829787,-1.6013423,15.624095,397.55133,17.944431,97.10575,7.5298843,172.75085,1.3811196,7.249121,-64.92165,9.886825,0.43444923
0.1276595745,-2.103574,15.695622,396.71033,17.487438,97.09424,7.8696074,170.02606,1.1222199,9.973944,-54.463573,12.843626,0.45086667
0.2553191489,0.04567054,15.682355,372.8687,17.01936,96.8914,10.209506,176.63287,1.4162372,3.3670907,-74.41971,38.46293,0.57283473
0.2978723404,0.053238243,15.661194,384.095,17.009743,96.851105,10.151796,180.35396,1.3555201,0.3538781,-78.53309,38.409206,0.56239444
0.3191489362,-0.09530583,15.645086,383.28632,17.013237,96.79309,10.449621,181.08826,1.3741593,1.0882258,-73.963615,36.33544,0.5467588
0.4255319149,0.16692686,15.5954485,408.08304,17.542944,96.59562,10.169125,191.36816,1.5551977,11.368143,-89.92465,27.827057,0.57552826
0.4893617021,0.16645078,15.687253,419.75937,16.917734,96.621544,9.500503,194.89728,1.6137408,14.897292,-63.822308,22.012613,0.49274975
0.6595744681,-4.6321483,15.376536,476.73703,18.67446,96.81767,8.2337475,204.83423,1.5604737,24.834232,118.81217,104.749344,0.5011842
0.6808510638,-5.231143,15.290732,489.10223,19.44311,96.87162,6.2971797,209.57309,1.7418134,29.573084,166.99707,140.81477,0.46001875
0.7021276596,-4.7239084,15.228275,491.9375,20.174725,96.879265,5.2385907,212.19211,1.7988548,32.192112,173.17612,144.17407,0.381302
0.7872340426,1.7513996,15.056426,469.08252,21.983692,96.878654,2.5808227,171.70798,0.5024112,8.292005,216.35822,83.42806,0.14811431
1,0.50836277,14.922976,473.62503,24.58006,96.883026,1.3110687,10.943634,0.5577805,169.05635,3.340136,18.784199,0.085783385
0,-0.67935777,14.931321,534.675,24.179794,96.88938,2.5827305,15.8715515,0.6000313,164.12845,-1.8896742,-2.8014314,0.108497486
0.0212765957,-0.05243648,15.138198,545.14465,22.77593,96.89361,3.5510936,23.212845,1.4432014,156.78714,-25.292622,10.705902,0.21705836
0.2765957447,-0.93011034,15.964823,485.60858,16.738373,96.89661,3.7692072,70.77283,0.6333477,109.22717,-30.205326,4.210589,0.26775104
0.2978723404,-1.4416075,16.160715,491.43738,16.642447,96.88328,4.023216,67.199554,1.1867977,112.800446,-24.71809,-1.5341173,0.23162298
0.4680851064,-0.021955965,16.043694,575.19727,16.216473,96.785194,3.333501,66.387695,0.95920056,113.6123,-26.24351,-5.177264,0.19808285
0.5957446809,0.38019028,15.434455,707.2968,18.945032,96.826584,4.661853,115.62326,0.4706385,64.37675,60.72645,33.92918,0.29912814
0.8085106383,0.7093141,14.800922,702.8429,24.962236,96.590996,5.435885,187.03691,1.3181933,7.0369315,176.98878,100.10984,0.34430924
0.829787234,-2.887672,14.764218,711.56537,25.27195,96.507805,5.630216,187.63733,1.109065,7.6373363,133.618,118.047676,0.31151304
0.9574468085,-2.8825045,14.4757805,765.83923,26.688848,96.31009,3.7897918,207.16333,1.5294404,27.163334,10.884637,68.971405,0.27127117
0,-0.075223945,14.693265,755.10297,25.754436,96.29454,1.2789252,246.70761,0.75433344,66.70761,0.4468873,1.2079464,0.052148573
0.2127659574,5.4751043,17.361012,736.85535,19.91356,96.14852,2.7821705,134.88248,0.46224853,45.11753,-18.583208,-6.5926437,0.114282675
0.3617021277,4.2898927,15.0399685,616.8366,19.781734,95.87892,2.3193624,124.95807,0.44980514,55.041924,-9.533149,11.332789,0.09905431
0.5106382979,1.4281665,15.215672,808.69446,21.867437,95.71202,7.2303643,202.74098,1.5844926,22.740982,-49.53931,-5.9464116,0.4085505
0.5744680851,-2.8770325,15.403463,733.21576,20.803045,95.8742,7.3485403,229.54138,1.055177,49.541374,-9.10604,43.22192,0.4571494
0.5957446809,-4.780419,15.380025,695.5867,20.825989,95.8832,7.240778,234.98679,1.4648696,54.98679,14.636187,80.55201,0.44312146
